timestamp_s,state_machine,target_visible,target_time_s,meas_local_x_m,meas_local_z_m,meas_global_x_m,meas_global_z_m,kf_x_m,kf_z_m,kf_vx_mps,kf_vz_mps,future_global_x_m,future_global_z_m,blended_global_x_m,blended_global_z_m,drive_distance_m,drive_bearing_rad,real_distance_to_platform_m,linear_cmd_mps,angular_cmd_radps,robot_x_m,robot_z_m,robot_theta_rad,innovation_x_m,innovation_z_m,negative_velocity_flag
1778572995.862513,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572995.913289,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572995.964153,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.015011,WAIT_HALF_SEC,1,1778572995.968416,0.112241,0.409369,0.112241,0.409369,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.050548,WAIT_HALF_SEC,1,1778572996.047589,0.106739,0.414013,0.106739,0.414013,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.085156,WAIT_HALF_SEC,1,1778572996.047589,0.106739,0.414013,0.106739,0.414013,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.122144,WAIT_HALF_SEC,1,1778572996.047589,0.106739,0.414013,0.106739,0.414013,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.156633,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.213340,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.267873,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.321706,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.378639,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.429374,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.480314,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.539347,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.592100,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.643168,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.696103,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.747873,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.801232,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.851777,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.906577,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572996.957414,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.009233,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.062616,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.115121,WAIT_HALF_SEC,1,1778572997.105345,0.031751,0.470573,0.031751,0.470573,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.149642,WAIT_HALF_SEC,1,1778572997.105345,0.031751,0.470573,0.031751,0.470573,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.184322,WAIT_HALF_SEC,1,1778572997.105345,0.031751,0.470573,0.031751,0.470573,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.220730,WAIT_HALF_SEC,1,1778572997.105345,0.031751,0.470573,0.031751,0.470573,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.255358,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.309603,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.360287,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.411119,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.464037,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.517097,WAIT_HALF_SEC,1,1778572997.485762,-0.000378,0.474416,-0.000378,0.474416,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.552362,WAIT_HALF_SEC,1,1778572997.485762,-0.000378,0.474416,-0.000378,0.474416,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.587470,WAIT_HALF_SEC,1,1778572997.485762,-0.000378,0.474416,-0.000378,0.474416,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.625016,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.675626,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.727685,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.780559,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.834258,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.888360,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.939451,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572997.991092,WAIT_HALF_SEC,1,1778572997.958704,-0.037914,0.495325,-0.037914,0.495325,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.026662,WAIT_HALF_SEC,1,1778572997.958704,-0.037914,0.495325,-0.037914,0.495325,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.061187,WAIT_HALF_SEC,1,1778572997.958704,-0.037914,0.495325,-0.037914,0.495325,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.098157,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.148583,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.205727,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.258162,WAIT_HALF_SEC,1,1778572998.217399,-0.058165,0.497752,-0.058165,0.497752,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.293447,WAIT_HALF_SEC,1,1778572998.217399,-0.058165,0.497752,-0.058165,0.497752,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.329973,WAIT_HALF_SEC,1,1778572998.217399,-0.058165,0.497752,-0.058165,0.497752,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.365778,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.419938,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.472093,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.524332,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.576714,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.627755,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.679082,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.737918,WAIT_HALF_SEC,1,1778572998.695640,-0.094314,0.506052,-0.094314,0.506052,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.773238,WAIT_HALF_SEC,1,1778572998.695640,-0.094314,0.506052,-0.094314,0.506052,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.809119,WAIT_HALF_SEC,1,1778572998.695640,-0.094314,0.506052,-0.094314,0.506052,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.845023,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.896188,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.947776,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572998.999528,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.051399,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.102572,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.156193,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.208269,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.259227,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.310312,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.362044,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.421566,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.473435,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.525655,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.577456,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.632020,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.683557,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.738665,WAIT_HALF_SEC,1,1778572999.709558,-0.173116,0.531467,-0.173116,0.531467,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.773992,WAIT_HALF_SEC,1,1778572999.709558,-0.173116,0.531467,-0.173116,0.531467,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.808380,WAIT_HALF_SEC,1,1778572999.795896,-0.177783,0.532522,-0.177783,0.532522,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.843977,WAIT_HALF_SEC,1,1778572999.795896,-0.177783,0.532522,-0.177783,0.532522,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.880511,WAIT_HALF_SEC,1,1778572999.795896,-0.177783,0.532522,-0.177783,0.532522,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.917592,WAIT_HALF_SEC,1,1778572999.892156,-0.183980,0.529723,-0.183980,0.529723,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.952777,WAIT_HALF_SEC,1,1778572999.892156,-0.183980,0.529723,-0.183980,0.529723,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778572999.993987,WAIT_HALF_SEC,1,1778572999.892156,-0.183980,0.529723,-0.183980,0.529723,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.028303,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.079019,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.129722,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.182593,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.243082,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.296678,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.347360,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.397890,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.449470,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.505498,WAIT_HALF_SEC,1,1778573000.493051,-0.230215,0.548889,-0.230215,0.548889,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.540507,WAIT_HALF_SEC,1,1778573000.493051,-0.230215,0.548889,-0.230215,0.548889,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.574807,WAIT_HALF_SEC,1,1778573000.493051,-0.230215,0.548889,-0.230215,0.548889,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.611902,WAIT_HALF_SEC,1,1778573000.493051,-0.230215,0.548889,-0.230215,0.548889,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.646270,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.697029,WAIT_HALF_SEC,1,1778573000.694360,-0.244772,0.558234,-0.244772,0.558234,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.733728,WAIT_HALF_SEC,1,1778573000.694360,-0.244772,0.558234,-0.244772,0.558234,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.770488,WAIT_HALF_SEC,1,1778573000.694360,-0.244772,0.558234,-0.244772,0.558234,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.805922,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.856127,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.921912,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573000.975359,WAIT_HALF_SEC,1,1778573000.932062,-0.256821,0.554547,-0.256821,0.554547,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.010231,WAIT_HALF_SEC,1,1778573000.932062,-0.256821,0.554547,-0.256821,0.554547,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.048920,WAIT_HALF_SEC,1,1778573000.932062,-0.256821,0.554547,-0.256821,0.554547,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.084426,WAIT_HALF_SEC,1,1778573001.066690,-0.269802,0.563822,-0.269802,0.563822,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.119420,WAIT_HALF_SEC,1,1778573001.066690,-0.269802,0.563822,-0.269802,0.563822,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.160115,WAIT_HALF_SEC,1,1778573001.066690,-0.269802,0.563822,-0.269802,0.563822,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.194467,WAIT_HALF_SEC,1,1778573001.186471,-0.276826,0.561991,-0.276826,0.561991,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.230174,WAIT_HALF_SEC,1,1778573001.186471,-0.276826,0.561991,-0.276826,0.561991,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.264587,WAIT_HALF_SEC,1,1778573001.186471,-0.276826,0.561991,-0.276826,0.561991,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.304878,WAIT_HALF_SEC,1,1778573001.186471,-0.276826,0.561991,-0.276826,0.561991,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.347401,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.398448,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.449034,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.507534,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.558426,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.611623,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.663110,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.715325,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.768991,WAIT_HALF_SEC,1,1778573001.724457,-0.312579,0.566611,-0.312579,0.566611,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.803671,WAIT_HALF_SEC,1,1778573001.724457,-0.312579,0.566611,-0.312579,0.566611,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.838786,WAIT_HALF_SEC,1,1778573001.724457,-0.312579,0.566611,-0.312579,0.566611,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.874383,WAIT_HALF_SEC,1,1778573001.848238,-0.322301,0.566120,-0.322301,0.566120,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.908732,WAIT_HALF_SEC,1,1778573001.848238,-0.322301,0.566120,-0.322301,0.566120,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.943800,WAIT_HALF_SEC,1,1778573001.848238,-0.322301,0.566120,-0.322301,0.566120,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573001.978172,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.028946,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.082646,WAIT_HALF_SEC,1,1778573002.071175,-0.337157,0.565502,-0.337157,0.565502,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.117185,WAIT_HALF_SEC,1,1778573002.071175,-0.337157,0.565502,-0.337157,0.565502,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.151663,WAIT_HALF_SEC,1,1778573002.071175,-0.337157,0.565502,-0.337157,0.565502,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.187437,WAIT_HALF_SEC,1,1778573002.071175,-0.337157,0.565502,-0.337157,0.565502,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.226700,WAIT_HALF_SEC,1,1778573002.206828,-0.340518,0.556784,-0.340518,0.556784,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.261412,WAIT_HALF_SEC,1,1778573002.206828,-0.340518,0.556784,-0.340518,0.556784,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.297575,WAIT_HALF_SEC,1,1778573002.206828,-0.340518,0.556784,-0.340518,0.556784,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.334511,WAIT_HALF_SEC,1,1778573002.206828,-0.340518,0.556784,-0.340518,0.556784,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.368902,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.423576,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.474214,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.525302,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.577191,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.628285,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.679021,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.732499,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.783471,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.834562,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.887492,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.938048,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573002.991514,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.042923,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.096558,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.154279,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.205200,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.262970,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.314051,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.366494,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.420727,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.471953,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.522448,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.573439,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.631144,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.686109,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.739375,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.791540,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.844605,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.897584,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573003.948537,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.002172,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.060567,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.112548,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.166499,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.217257,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.272156,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.323159,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.374395,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.425090,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.479264,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.530768,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.582113,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.633933,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.685846,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.742152,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.795590,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.846540,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.902257,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573004.953005,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.006596,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.059285,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.112863,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.166847,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.218612,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.271940,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.328957,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.380956,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.432197,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.484102,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.545889,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.596489,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.654925,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.708795,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.759941,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.814405,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.872613,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.923480,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573005.974967,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
1778573006.027629,WAIT_FIRST,0,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,0
