1776174290.954,1.015,-0.003,-0.0012,drive_to_line
1776174290.964,1.016,-0.003,0.0012,drive_to_line
1776174290.974,1.017,-0.003,0.0012,drive_to_line
1776174290.984,1.018,-0.003,0.0012,drive_to_line
1776174290.999,1.019,-0.003,0.0035,drive_to_line
1776174291.009,1.019,-0.003,0.0046,drive_to_line
1776174291.019,1.019,-0.003,0.0058,drive_to_line
1776174291.029,1.019,-0.003,0.0069,drive_to_line
1776174291.039,1.019,-0.003,0.0081,drive_to_line
1776174291.049,1.019,-0.003,0.0081,drive_to_line
1776174291.059,1.019,-0.003,0.0093,drive_to_line
1776174291.074,1.019,-0.003,0.0081,drive_to_line
1776174291.083,1.019,-0.003,0.0081,drive_to_line
1776174291.094,1.019,-0.003,0.0081,drive_to_line
1776174291.104,1.019,-0.003,0.0081,drive_to_line
1776174291.114,1.019,-0.003,0.0081,drive_to_line
1776174291.124,1.019,-0.003,0.0058,drive_to_line
1776174291.135,1.018,-0.003,0.0058,drive_to_line
1776174291.144,1.018,-0.003,0.0046,drive_to_line
1776174291.155,1.018,-0.003,0.0058,drive_to_line
1776174291.165,1.017,-0.003,0.0081,drive_to_line
1776174291.180,1.017,-0.003,0.0104,drive_to_line
1776174291.195,1.017,-0.003,0.0093,drive_to_line
1776174291.205,1.017,-0.003,0.0093,drive_to_line
1776174291.214,1.017,-0.003,0.0093,drive_to_line
1776174291.230,1.017,-0.003,0.0093,drive_to_line
1776174291.240,1.017,-0.003,0.0093,drive_to_line
1776174291.250,1.017,-0.003,0.0093,drive_to_line
1776174291.260,1.017,-0.003,0.0093,drive_to_line
1776174291.270,1.017,-0.003,0.0093,drive_to_line
1776174291.280,1.017,-0.003,0.0093,drive_to_line
1776174291.295,1.017,-0.003,0.0093,drive_to_line
1776174291.305,1.017,-0.003,0.0093,drive_to_line
1776174291.316,1.017,-0.003,0.0093,drive_to_line
1776174291.325,1.017,-0.003,0.0093,drive_to_line
1776174291.335,1.017,-0.003,0.0093,drive_to_line
1776174291.345,1.017,-0.003,0.0093,drive_to_line
1776174291.355,1.017,-0.003,0.0093,drive_to_line
1776174291.365,1.017,-0.003,0.0093,drive_to_line
1776174291.380,1.017,-0.003,0.0093,drive_to_line
1776174291.395,1.017,-0.003,0.0093,Objective
1776174291.406,1.017,-0.003,0.0093,Objective
1776174291.420,1.019,-0.003,0.0093,Objective
1776174291.430,1.022,-0.003,0.0069,Objective
1776174291.441,1.025,-0.003,0.0069,Objective
1776174291.450,1.026,-0.003,0.0069,Objective
1776174291.459,1.027,-0.003,0.0058,Objective
1776174291.470,1.028,-0.003,0.0069,Objective
1776174291.480,1.030,-0.003,0.0069,Objective
1776174291.500,1.034,-0.003,0.0081,Objective
1776174291.511,1.037,-0.003,0.0081,Objective
1776174291.525,1.041,-0.003,0.0104,Objective
1776174291.535,1.044,-0.003,0.0104,Objective
1776174291.545,1.047,-0.002,0.0116,Objective
1776174291.555,1.050,-0.002,0.0127,Objective
1776174291.565,1.053,-0.002,0.0127,Objective
1776174291.580,1.058,-0.002,0.0139,Objective
1776174291.590,1.061,-0.002,0.0127,Objective
1776174291.600,1.064,-0.002,0.0127,Objective
1776174291.611,1.067,-0.002,0.0139,Objective
1776174291.621,1.070,-0.002,0.0127,Objective
1776174291.630,1.073,-0.002,0.0127,Objective
1776174291.640,1.076,-0.002,0.0127,Objective
1776174291.650,1.079,-0.002,0.0127,Objective
1776174291.665,1.084,-0.002,0.0150,Objective
1776174291.676,1.087,-0.002,0.0162,Objective
1776174291.690,1.091,-0.002,0.0185,Objective
1776174291.710,1.097,-0.002,0.0208,Objective
1776174291.721,1.100,-0.002,0.0220,Objective
1776174291.730,1.103,-0.002,0.0231,Objective
1776174291.741,1.105,-0.002,0.0231,Objective
1776174291.761,1.110,-0.001,0.0243,Objective
1776174291.770,1.113,-0.001,0.0243,Objective
1776174291.781,1.115,-0.001,0.0254,Objective
1776174291.796,1.119,-0.001,0.0254,Objective
1776174291.806,1.121,-0.001,0.0266,Objective
1776174291.816,1.123,-0.001,0.0254,Objective
1776174291.831,1.127,-0.001,0.0254,Objective
1776174291.846,1.130,-0.001,0.0278,Objective
1776174291.856,1.132,-0.001,0.0278,Objective
1776174291.866,1.134,-0.001,0.0266,Objective
1776174291.876,1.136,-0.001,0.0266,Objective
1776174291.886,1.138,-0.001,0.0254,Objective
1776174291.895,1.140,-0.001,0.0254,Objective
1776174291.911,1.143,-0.001,0.0243,Objective
1776174291.931,1.147,-0.001,0.0231,Objective
1776174291.941,1.149,0.000,0.0231,Objective
1776174291.953,1.150,0.000,0.0231,Objective
1776174291.966,1.153,0.000,0.0220,Objective
1776174291.976,1.155,0.000,0.0220,Objective
1776174291.986,1.156,0.000,0.0231,Objective
1776174291.991,1.158,0.000,0.0231,Objective
1776174292.011,1.161,0.000,0.0220,Objective
1776174292.021,1.163,0.000,0.0231,Objective
1776174292.031,1.165,0.000,0.0220,Objective
1776174292.041,1.166,0.000,0.0220,Objective
1776174292.051,1.168,0.000,0.0208,Objective
1776174292.062,1.170,0.000,0.0208,Objective
