% teensy communication to/from Teensy
% 1 	Time (sec) from system
% 2 	(Tx) Send to Teensy
%   	(Rx) Received from Teensy
%   	(Qu N) Put in queue to Teensy, now queue size N
% 3 	Message string queued, send or received
1777025564.4275 ## Connection to USB open
1777025584.9467 Rx ;75ird 0.339 1.195 6670 2956 1
1777025584.9491 Rx ;48pose 2148.1941 0.000 0.000 0.0000 3.1294
1777025584.9513 Rx ;54vel 2148.1970 0.000 0.000 0.0000 0.000 4
1777025584.9525 Rx ;66livn 95 76 88 98 94 82 94 30 5
1777025584.9537 Rx ;52pose 2148.1990 0.000 0.000 0.0000 3.1294
1777025584.9570 Rx ;70gyro 0.091553 -2.319336 0.946045 2148.202
1777025584.9582 Rx ;36mot 0 0 0.1 0.1 0
1777025584.9583 Rx ;01acc 0.030029 -0.000488 1.167725 2148.203
1777025584.9584 Rx ;40pose 2148.2041 0.000 0.000 0.0000 3.1294
1777025584.9595 Rx ;45vel 2148.2051 0.000 0.000 0.0000 0.000 4
1777025584.9629 Rx ;71livn 87 92 88 90 84 88 97 36 5
1777025584.9640 Rx ;44pose 2148.2090 0.000 0.000 0.0000 3.1294
1777025584.9663 Rx ;81ird 0.338 0.885 6689 3470 1
1777025584.9674 Rx ;51vel 2148.2129 0.000 0.000 0.0000 0.000 4
1777025584.9686 Rx ;16gyro -0.091553 -2.136230 0.793457 2148.214
1777025584.9687 Rx ;41pose 2148.2141 0.000 0.000 0.0000 3.1294
1777025584.9710 Rx ;07acc 0.032227 -0.000977 1.163574 2148.215
1777025584.9732 Rx ;92livn 101 80 76 80 82 88 96 23 5
1777025584.9744 Rx ;45pose 2148.2190 0.000 0.000 0.0000 3.1294
1777025584.9745 Rx ;92mca 0.001 0.001 16
1777025584.9757 Rx ;50vel 2148.2209 0.000 0.000 0.0000 0.000 4
1777025584.9791 Rx ;42pose 2148.2241 0.000 0.000 0.0000 3.1294
1777025584.9804 Rx ;53gyro 0.000000 -2.441406 0.823975 2148.226
1777025584.9828 Rx ;05acc 0.030273 -0.002441 1.169189 2148.227
1777025584.9830 Rx ;82livn 94 89 88 86 78 85 99 27 5
1777025584.9841 Rx ;50vel 2148.2290 0.000 0.000 0.0000 0.000 4
1777025584.9842 Rx ;46pose 2148.2290 0.000 0.000 0.0000 3.1294
1777025584.9866 Rx ;61ird 0.339 1.500 6674 2516 1
1777025584.9889 Rx ;50pose 2148.2339 0.000 0.000 0.0000 3.1294
1777025584.9913 Rx ;36mot 0 0 0.1 0.1 0
1777025584.9913 Rx ;50vel 2148.2371 0.000 0.000 0.0000 0.000 4
1777025584.9925 Rx ;80gyro 0.244141 -2.593994 0.885010 2148.238
1777025584.9926 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025584.9927 Rx ;43livn 102 95 80 80 74 78 84 5 5
1777025584.9938 Rx ;47pose 2148.2390 0.000 0.000 0.0000 3.1294
1777025584.9939 Rx ;93acc 0.030273 -0.000244 1.170166 2148.239
1777025584.9994 Rx ;51pose 2148.2439 0.000 0.000 0.0000 3.1294
1777025584.9995 Rx ;56vel 2148.2449 0.000 0.000 0.0000 0.000 4
1777025585.0029 Rx ;47livn 104 95 81 88 89 85 103 23 5
1777025585.0040 Rx ;48pose 2148.2490 0.000 0.000 0.0000 3.1294
1777025585.0041 Rx ;67gyro 0.030518 -2.319336 0.946045 2148.250
1777025585.0064 Rx ;12acc 0.034668 -0.001953 1.167236 2148.251
1777025585.0065 Rx ;53ird 0.339 1.500 6673 2140 1
1777025585.0076 Rx ;91mca 0.000 0.000 17
1777025585.0077 Rx ;55vel 2148.2529 0.000 0.000 0.0000 0.000 4
1777025585.0088 Rx ;52pose 2148.2539 0.000 0.000 0.0000 3.1294
1777025585.0128 Rx ;45livn 80 80 89 80 91 81 94 32 5
1777025585.0140 Rx ;49pose 2148.2590 0.000 0.000 0.0000 3.1294
1777025585.0152 Rx ;48vel 2148.2612 0.000 0.000 0.0000 0.000 4
1777025585.0164 Rx ;24gyro -0.152588 -2.136230 0.823975 2148.262
1777025585.0187 Rx ;89acc 0.034424 -0.001221 1.166504 2148.263
1777025585.0188 Rx ;53pose 2148.2639 0.000 0.000 0.0000 3.1294
1777025585.0232 Rx ;13livn 103 94 98 96 95 97 85 14 5
1777025585.0232 Rx ;54vel 2148.2690 0.000 0.000 0.0000 0.000 4
1777025585.0244 Rx ;50pose 2148.2690 0.000 0.000 0.0000 3.1294
1777025585.0245 Rx ;36mot 0 0 0.1 0.1 0
1777025585.0267 Rx ;54ird 0.338 1.500 6687 2101 1
1777025585.0290 Rx ;82gyro 0.213623 -2.166748 1.098633 2148.274
1777025585.0291 Rx ;54pose 2148.2739 0.000 0.000 0.0000 3.1294
1777025585.0303 Rx ;04acc 0.031982 -0.000732 1.172119 2148.275
1777025585.0314 Rx ;54vel 2148.2771 0.000 0.000 0.0000 0.000 4
1777025585.0326 Rx ;60livn 87 78 75 76 75 80 85 14 5
1777025585.0338 Rx ;52pose 2148.2791 0.000 0.000 0.0000 3.1294
1777025585.0392 Rx ;55pose 2148.2839 0.000 0.000 0.0000 3.1294
1777025585.0394 Rx ;60vel 2148.2849 0.000 0.000 0.0000 0.000 4
1777025585.0406 Rx ;82gyro 0.152588 -2.258301 0.549316 2148.286
1777025585.0408 Rx ;90mca 0.000 0.000 16
1777025585.0429 Rx ;02acc 0.035400 -0.003906 1.170166 2148.287
1777025585.0431 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025585.0431 Rx ;17livn 87 92 86 94 82 84 78 8 5
1777025585.0443 Rx ;53pose 2148.2891 0.000 0.000 0.0000 3.1294
1777025585.0466 Rx ;58ird 0.339 1.500 6673 2037 1
1777025585.0479 Rx ;53vel 2148.2932 0.000 0.000 0.0000 0.000 4
1777025585.0492 Rx ;56pose 2148.2939 0.000 0.000 0.0000 3.1294
1777025585.0528 Rx ;83gyro 0.091553 -2.441406 0.671387 2148.298
1777025585.0529 Rx ;70livn 91 99 91 87 89 85 76 16 5
1777025585.0541 Rx ;54pose 2148.2991 0.000 0.000 0.0000 3.1294
1777025585.0542 Rx ;19acc 0.033936 -0.003418 1.165283 2148.299
1777025585.0554 Rx ;41vel 2148.3010 0.000 0.000 0.0000 0.000 4
1777025585.0566 Txd ;21motv 0 0
1777025585.0576 Rx ;36mot 0 0 0.1 0.1 0
1777025585.0587 Rx ;40pose 2148.3040 0.000 0.000 0.0000 3.1294
1777025585.0631 Rx ;91livn 104 102 105 89 94 93 99 32 5
1777025585.0632 Rx ;50vel 2148.3091 0.000 0.000 0.0000 0.000 4
1777025585.0641 Txd ;21motv 0 0
1777025585.0644 Rx ;46pose 2148.3091 0.000 0.000 0.0000 3.1294
1777025585.0644 Rx ;90gyro 0.152588 -2.166748 0.793457 2148.310
1777025585.0667 Rx ;02acc 0.027344 -0.002930 1.169922 2148.311
1777025585.0668 Rx ;75ird 0.339 1.465 6671 2685 1
1777025585.0690 Rx ;43pose 2148.3142 0.000 0.000 0.0000 3.1294
1777025585.0716 Rx ;56vel 2148.3169 0.000 0.000 0.0000 0.000 4
1777025585.0728 Rx ;54livn 93 92 107 80 76 89 78 3 5
1777025585.0731 Txd ;21motv 0 0
1777025585.0740 Rx ;92mca 0.000 0.001 17
1777025585.0741 Rx ;47pose 2148.3191 0.000 0.000 0.0000 3.1294
1777025585.0763 Txd ;64leds 14 0 55 0
1777025585.0763 Rx ;97gyro -0.091553 -2.136230 0.610352 2148.322
1777025585.0786 Rx ;66acc 0.034424 0.000488 1.170898 2148.323
1777025585.0787 Rx ;42pose 2148.3240 0.000 0.000 0.0000 3.1294
1777025585.0801 Rx ;49vel 2148.3252 0.000 0.000 0.0000 0.000 4
1777025585.0831 Rx ;01livn 102 88 91 85 84 94 91 26 5
1777025585.0844 Rx ;55pose 2148.3289 0.000 0.000 0.0000 3.1294
1777025585.0867 Rx ;62ird 0.337 1.053 6693 3154 1
1777025585.0879 Rx ;46vel 2148.3330 0.000 0.000 0.0000 0.000 4
1777025585.0880 Rx ;53gyro 0.000000 -2.563477 0.701904 2148.334
1777025585.0892 Rx ;43pose 2148.3340 0.000 0.000 0.0000 3.1294
1777025585.0904 Rx ;36mot 0 0 0.1 0.1 0
1777025585.0905 Rx ;94acc 0.032227 -0.003662 1.171143 2148.335
1777025585.0928 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025585.0929 Rx ;16livn 98 73 77 77 78 83 76 3 5
1777025585.0941 Rx ;56pose 2148.3389 0.000 0.000 0.0000 3.1294
1777025585.0953 Rx ;46vel 2148.3411 0.000 0.000 0.0000 0.000 4
1777025585.0997 Rx ;44pose 2148.3440 0.000 0.000 0.0000 3.1294
1777025585.1009 Rx ;83gyro 0.244141 -2.166748 0.854492 2148.346
1777025585.1020 Rx ;56acc 0.031250 0.002441 1.166748 2148.347
1777025585.1032 Rx ;69livn 97 84 85 83 84 89 89 22 5
1777025585.1033 Rx ;61vel 2148.3489 0.000 0.000 0.0000 0.000 4
1777025585.1045 Rx ;57pose 2148.3489 0.000 0.000 0.0000 3.1294
1777025585.1067 Rx ;69ird 0.338 1.008 6678 3229 1
1777025585.1069 Rx ;90mca 0.000 0.000 16
1777025585.1091 Rx ;45pose 2148.3540 0.000 0.000 0.0000 3.1294
1777025585.1113 Rx ;54vel 2148.3572 0.000 0.000 0.0000 0.000 4
1777025585.1127 Rx ;24gyro -0.030518 -2.258301 0.762939 2148.358
1777025585.1129 Rx ;99livn 111 90 87 77 82 85 85 16 5
1777025585.1140 Rx ;58pose 2148.3589 0.000 0.000 0.0000 3.1294
1777025585.1141 Rx ;96acc 0.034912 -0.002441 1.163330 2148.359
1777025585.1196 Rx ;45pose 2148.3640 0.000 0.000 0.0000 3.1293
1777025585.1197 Rx ;51vel 2148.3650 0.000 0.000 0.0000 0.000 4
1777025585.1230 Rx ;08livn 111 98 87 94 91 87 97 21 5
1777025585.1231 Rx ;36mot 0 0 0.1 0.1 0
1777025585.1242 Rx ;59pose 2148.3689 0.000 0.000 0.0000 3.1294
1777025585.1243 Rx ;18gyro -0.152588 -2.380371 0.701904 2148.370
1777025585.1266 Rx ;11acc 0.031738 -0.004395 1.168701 2148.371
1777025585.1267 Rx ;68ird 0.339 1.119 6675 3056 1
1777025585.1278 Rx ;50vel 2148.3730 0.000 0.000 0.0000 0.000 4
1777025585.1290 Rx ;47pose 2148.3740 0.000 0.000 0.0000 3.1294
1777025585.1325 Rx ;38livn 91 60 62 86 81 81 91 23 5
1777025585.1347 Rx ;59pose 2148.3789 0.000 0.000 0.0000 3.1293
1777025585.1358 Rx ;57vel 2148.3809 0.000 0.000 0.0000 0.000 4
1777025585.1371 Rx ;49gyro 0.000000 -2.319336 0.701904 2148.382
1777025585.1383 Rx ;04acc 0.031494 -0.000732 1.162842 2148.383
1777025585.1395 Rx ;47pose 2148.3840 0.000 0.000 0.0000 3.1293
1777025585.1396 Rx ;91mca 0.000 0.000 17
1777025585.1428 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025585.1429 Rx ;65livn 88 88 75 78 80 85 85 23 5
1777025585.1440 Rx ;59vel 2148.3892 0.000 0.000 0.0000 0.000 4
1777025585.1441 Rx ;54pose 2148.3892 0.000 0.000 0.0000 3.1293
1777025585.1463 Rx ;61ird 0.339 1.500 6667 2334 1
1777025585.1486 Rx ;77gyro 0.061035 -2.075195 0.915527 2148.394
1777025585.1493 Rx ;49pose 2148.3940 0.000 0.000 0.0000 3.1294
1777025585.1505 Rx ;93acc 0.032715 -0.000732 1.170410 2148.395
1777025585.1517 Rx ;56vel 2148.3970 0.000 0.000 0.0000 0.000 4
1777025585.1528 Rx ;61livn 96 87 80 86 81 81 89 25 5
1777025585.1539 Rx ;56pose 2148.3992 0.000 0.000 0.0000 3.1294
1777025585.1561 Rx ;36mot 0 0 0.1 0.1 0
1777025585.1594 Rx ;42pose 2148.4041 0.000 0.000 0.0000 3.1294
1777025585.1595 Rx ;46vel 2148.4050 0.000 0.000 0.0000 0.000 4
1777025585.1606 Rx ;06gyro -0.030518 -2.136230 0.946045 2148.406
1777025585.1628 Rx ;19acc 0.032715 -0.001953 1.167969 2148.407
1777025585.1629 Rx ;18livn 94 105 96 89 79 88 88 21 5
1777025585.1640 Rx ;48pose 2148.4092 0.000 0.000 0.0000 3.1294
1777025585.1663 Rx ;45ird 0.340 1.500 6660 2009 1
1777025585.1674 Rx ;52vel 2148.4128 0.000 0.000 0.0000 0.000 4
1777025585.1697 Rx ;43pose 2148.4141 0.000 0.000 0.0000 3.1294
1777025585.1729 Rx ;32gyro -0.091553 -2.319336 0.793457 2148.418
1777025585.1731 Rx ;90mca 0.000 0.000 16
1777025585.1731 Rx ;57livn 93 93 91 89 83 81 83 17 5
1777025585.1742 Rx ;48pose 2148.4192 0.000 0.000 0.0000 3.1293
1777025585.1743 Rx ;34acc 0.033691 -0.005859 1.169678 2148.419
1777025585.1755 Rx ;45vel 2148.4211 0.000 0.000 0.0000 0.000 4
1777025585.1788 Rx ;50pose 2148.4238 0.000 0.000 0.0000 3.1294
1777025585.1826 Rx ;36livn 95 91 91 90 98 100 101 36 5
1777025585.1838 Rx ;52vel 2148.4290 0.000 0.000 0.0000 0.000 4
1777025585.1838 Rx ;47pose 2148.4290 0.000 0.000 0.0000 3.1293
1777025585.1850 Rx ;81gyro 0.152588 -2.288818 0.732422 2148.430
1777025585.1862 Rx ;94acc 0.032227 -0.000244 1.169434 2148.431
1777025585.1863 Rx ;51ird 0.340 1.500 6658 2143 1
1777025585.1895 Rx ;36mot 0 0 0.1 0.1 0
1777025585.1896 Rx ;50pose 2148.4338 0.000 0.000 0.0000 3.1293
1777025585.1918 Rx ;51vel 2148.4370 0.000 0.000 0.0000 0.000 4
1777025585.1929 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025585.1930 Rx ;58livn 80 88 74 85 84 78 84 22 5
1777025585.1942 Rx ;48pose 2148.4390 0.000 0.000 0.0000 3.1293
1777025585.1964 Rx ;73gyro 0.030518 -2.288818 0.701904 2148.442
1777025585.1987 Rx ;58acc 0.032715 0.001465 1.165039 2148.444
1777025585.2000 Rx ;51pose 2148.4438 0.000 0.000 0.0000 3.1293
1777025585.2002 Rx ;57vel 2148.4448 0.000 0.000 0.0000 0.000 4
1777025585.2024 Rx ;66livn 95 93 98 96 92 77 85 21 5
1777025585.2046 Rx ;49pose 2148.4490 0.000 0.000 0.0000 3.1293
1777025585.2058 Rx ;91mca 0.000 0.000 17
1777025585.2069 Rx ;68ird 0.338 1.500 6679 2528 1
1777025585.2081 Rx ;50vel 2148.4531 0.000 0.000 0.0000 0.000 4
1777025585.2082 Rx ;42gyro 0.000000 -2.441406 0.732422 2148.454
1777025585.2093 Rx ;53pose 2148.4539 0.000 0.000 0.0000 3.1293
1777025585.2105 Rx ;11acc 0.031494 -0.002197 1.174316 2148.456
1777025585.2128 Rx ;56livn 95 79 83 82 77 80 86 20 5
1777025585.2140 Rx ;50pose 2148.4590 0.000 0.000 0.0000 3.1293
1777025585.2162 Rx ;56vel 2148.4609 0.000 0.000 0.0000 0.000 4
1777025585.2195 Rx ;47pose 2148.4641 0.000 0.000 0.0000 3.1293
1777025585.2207 Rx ;89gyro 0.244141 -2.288818 0.671387 2148.466
1777025585.2219 Rx ;36mot 0 0 0.1 0.1 0
1777025585.2230 Rx ;21acc 0.028809 -0.002441 1.168457 2148.468
1777025585.2231 Rx ;17livn 100 88 89 87 95 87 87 17 5
1777025585.2242 Rx ;56vel 2148.4690 0.000 0.000 0.0000 0.000 4
1777025585.2243 Rx ;51pose 2148.4690 0.000 0.000 0.0000 3.1293
1777025585.2266 Rx ;64ird 0.339 1.310 6673 2827 1
1777025585.2299 Rx ;48pose 2148.4741 0.000 0.000 0.0000 3.1293
1777025585.2321 Rx ;62vel 2148.4768 0.000 0.000 0.0000 0.000 4
1777025585.2322 Rx ;89gyro 0.274658 -2.258301 0.915527 2148.478
1777025585.2323 Rx ;01livn 106 90 95 93 94 92 87 22 5
1777025585.2345 Rx ;52pose 2148.4790 0.000 0.000 0.0000 3.1293
1777025585.2346 Rx ;13acc 0.034668 -0.003906 1.166504 2148.480
1777025585.2389 Rx ;91mca 0.001 0.000 16
1777025585.2389 Rx ;49pose 2148.4841 0.000 0.000 0.0000 3.1293
1777025585.2401 Rx ;55vel 2148.4851 0.000 0.000 0.0000 0.000 4
1777025585.2423 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025585.2424 Rx ;05livn 89 97 102 89 89 100 87 3 5
1777025585.2447 Rx ;54pose 2148.4890 0.000 0.000 0.0000 3.1294
1777025585.2449 Rx ;70gyro 0.244141 -2.441406 0.671387 2148.490
1777025585.2460 Rx ;05acc 0.029297 -0.004150 1.171143 2148.492
1777025585.2461 Rx ;73ird 0.339 1.290 6664 2847 1
1777025585.2473 Rx ;55vel 2148.4932 0.000 0.000 0.0000 0.000 4
1777025585.2495 Rx ;50pose 2148.4941 0.000 0.000 0.0000 3.1293
1777025585.2528 Rx ;66livn 88 97 87 85 91 94 93 13 5
1777025585.2540 Rx ;54pose 2148.4990 0.000 0.000 0.0000 3.1293
1777025585.2552 Rx ;36mot 0 0 0.1 0.1 0
1777025585.2563 Rx ;43vel 2148.5010 0.000 0.000 0.0000 0.000 4
1777025585.2564 Rx ;86hbt 2148.5010 105 1033 11.37 4 8 9.2 0.63 0
1777025585.2565 Rx ;15gyro -0.030518 -2.288818 0.732422 2148.502
1777025585.2587 Rx ;11acc 0.031982 -0.000488 1.172852 2148.504
1777025585.2589 Rx ;43pose 2148.5042 0.000 0.000 0.0000 3.1293
1777025585.2632 Rx ;73livn 80 79 75 87 84 89 97 19 5
1777025585.2644 Rx ;51vel 2148.5090 0.000 0.000 0.0000 0.000 4
1777025585.2645 Rx ;46pose 2148.5090 0.000 0.000 0.0000 3.1293
1777025585.2667 Rx ;66ird 0.338 1.064 6684 3137 1
1777025585.2690 Rx ;01gyro -0.061035 -2.258301 0.701904 2148.514
1777025585.2691 Rx ;44pose 2148.5142 0.000 0.000 0.0000 3.1293
1777025585.2703 Rx ;58acc 0.031006 0.000488 1.173584 2148.516
1777025585.2715 Rx ;91mca 0.000 0.000 17
1777025585.2715 Rx ;51vel 2148.5171 0.000 0.000 0.0000 0.000 4
1777025585.2727 Rx ;18livn 84 94 78 77 77 89 81 5 5
1777025585.2749 Rx ;54pose 2148.5188 0.000 0.000 0.0000 3.1293
1777025585.2771 Txd ;57leds 14 0 30 0
1777025585.2794 Rx ;52pose 2148.5239 0.000 0.000 0.0000 3.1294
1777025585.2795 Rx ;50vel 2148.5251 0.000 0.000 0.0000 0.000 4
1777025585.2807 Rx ;71gyro 0.213623 -2.258301 0.854492 2148.526
1777025585.2825 Rx ;05acc 0.031738 -0.002930 1.166016 2148.528
1777025585.2826 Rx ;62livn 89 90 86 83 79 84 86 20 5
1777025585.2849 Rx ;56pose 2148.5288 0.000 0.000 0.0000 3.1294
1777025585.2871 Rx ;76ird 0.339 1.473 6671 2678 1
1777025585.2883 Rx ;48vel 2148.5330 0.000 0.000 0.0000 0.000 4
1777025585.2884 Rx ;36mot 0 0 0.1 0.1 0
1777025585.2895 Rx ;53pose 2148.5339 0.000 0.000 0.0000 3.1294
1777025585.2928 Rx ;29gyro -0.091553 -2.380371 0.854492 2148.538
1777025585.2929 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025585.2936 Rx ;15livn 97 84 70 78 76 78 74 7 5
1777025585.2947 Rx ;57pose 2148.5388 0.000 0.000 0.0000 3.1294
1777025585.2948 Rx ;96acc 0.034180 -0.003662 1.172119 2148.540
1777025585.2960 Rx ;47vel 2148.5410 0.000 0.000 0.0000 0.000 4
1777025585.2993 Rx ;54pose 2148.5439 0.000 0.000 0.0000 3.1294
1777025585.3026 Rx ;11livn 109 90 89 95 92 84 98 14 5
1777025585.3038 Rx ;56vel 2148.5491 0.000 0.000 0.0000 0.000 4
1777025585.3038 Rx ;52pose 2148.5491 0.000 0.000 0.0000 3.1294
1777025585.3050 Rx ;23gyro -0.091553 -2.166748 0.885010 2148.550
1777025585.3051 Rx ;90mca 0.000 0.000 16
1777025585.3062 Rx ;17acc 0.035156 -0.000488 1.168457 2148.552
1777025585.3063 Rx ;61ird 0.339 1.500 6673 1914 1
1777025585.3096 Rx ;47pose 2148.5540 0.000 0.000 0.0000 3.1294
1777025585.3126 Rx ;55vel 2148.5571 0.000 0.000 0.0000 0.000 4
1777025585.3127 Rx ;77livn 87 74 76 82 96 79 99 39 5
1777025585.3139 Rx ;53pose 2148.5591 0.000 0.000 0.0000 3.1294
1777025585.3161 Rx ;59gyro 0.122070 -2.380371 1.068115 2148.562
1777025585.3183 Rx ;10acc 0.031250 -0.001709 1.166992 2148.564
1777025585.3195 Rx ;48pose 2148.5640 0.000 0.000 0.0000 3.1294
1777025585.3198 Rx ;61vel 2148.5649 0.000 0.000 0.0000 0.000 4
1777025585.3209 Rx ;36mot 0 0 0.1 0.1 0
1777025585.3231 Rx ;56livn 91 80 76 87 82 85 85 16 5
1777025585.3244 Rx ;54pose 2148.5691 0.000 0.000 0.0000 3.1294
1777025585.3267 Rx ;63ird 0.339 1.500 6671 1990 1
1777025585.3278 Rx ;52vel 2148.5730 0.000 0.000 0.0000 0.000 4
1777025585.3290 Rx ;70gyro 0.122070 -2.410889 0.885010 2148.574
1777025585.3291 Rx ;49pose 2148.5740 0.000 0.000 0.0000 3.1294
1777025585.3306 Rx ;56acc 0.033936 0.000000 1.167480 2148.576
1777025585.3328 Rx ;57livn 92 79 76 84 76 81 85 30 5
1777025585.3343 Rx ;55pose 2148.5791 0.000 0.000 0.0000 3.1294
1777025585.3354 Rx ;52vel 2148.5811 0.000 0.000 0.0000 0.000 4
1777025585.3381 Rx ;91mca 0.000 0.000 17
1777025585.3392 Rx ;50pose 2148.5840 0.000 0.000 0.0000 3.1294
1777025585.3404 Rx ;26gyro -0.030518 -2.441406 0.976562 2148.586
1777025585.3426 Rx ;15acc 0.033203 -0.003418 1.168945 2148.588
1777025585.3427 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025585.3428 Rx ;93livn 100 92 80 79 78 81 87 30 5
1777025585.3439 Rx ;60vel 2148.5891 0.000 0.000 0.0000 0.000 4
1777025585.3440 Rx ;56pose 2148.5891 0.000 0.000 0.0000 3.1294
1777025585.3462 Rx ;58ird 0.339 1.500 6664 2334 1
1777025585.3495 Rx ;51pose 2148.5940 0.000 0.000 0.0000 3.1294
1777025585.3518 Rx ;66vel 2148.5969 0.000 0.000 0.0000 0.000 4
1777025585.3530 Rx ;89gyro 0.274658 -2.227783 1.007080 2148.598
1777025585.3531 Rx ;95livn 95 91 85 85 82 86 102 21 5
1777025585.3542 Rx ;36mot 0 0 0.1 0.1 0
1777025585.3543 Rx ;57pose 2148.5991 0.000 0.000 0.0000 3.1294
1777025585.3544 Rx ;07acc 0.030762 -0.004883 1.165527 2148.600
1777025585.3598 Rx ;43pose 2148.6040 0.000 0.000 0.0000 3.1294
1777025585.3599 Rx ;48vel 2148.6050 0.000 0.000 0.0000 0.000 4
1777025585.3631 Rx ;22livn 98 88 89 93 89 101 98 26 5
1777025585.3643 Rx ;49pose 2148.6091 0.000 0.000 0.0000 3.1294
1777025585.3644 Rx ;69gyro 0.183105 -2.258301 0.793457 2148.610
1777025585.3666 Rx ;34acc 0.035889 -0.005859 1.168457 2148.612
1777025585.3667 Rx ;77ird 0.339 1.466 6664 2684 1
1777025585.3678 Rx ;47vel 2148.6130 0.000 0.000 0.0000 0.000 4
1777025585.3690 Rx ;51pose 2148.6138 0.000 0.000 0.0000 3.1294
1777025585.3713 Rx ;90mca 0.000 0.000 16
1777025585.3724 Rx ;75livn 99 94 83 79 85 89 81 29 5
1777025585.3746 Rx ;57pose 2148.6189 0.000 0.000 0.0000 3.1294
1777025585.3758 Rx ;47vel 2148.6211 0.000 0.000 0.0000 0.000 4
1777025585.3770 Rx ;05gyro -0.091553 -2.441406 0.610352 2148.622
1777025585.3782 Rx ;16acc 0.033447 -0.000977 1.167480 2148.624
1777025585.3793 Rx ;52pose 2148.6238 0.000 0.000 0.0000 3.1294
1777025585.3828 Rx ;03livn 93 96 102 92 89 90 90 38 5
1777025585.3839 Rx ;62vel 2148.6289 0.000 0.000 0.0000 0.000 4
1777025585.3840 Rx ;58pose 2148.6289 0.000 0.000 0.0000 3.1294
1777025585.3862 Rx ;82ird 0.338 0.837 6686 3585 1
1777025585.3874 Rx ;36mot 0 0 0.1 0.1 0
1777025585.3885 Rx ;19gyro -0.183105 -2.258301 0.640869 2148.634
1777025585.3896 Rx ;46pose 2148.6340 0.000 0.000 0.0000 3.1294
1777025585.3908 Rx ;90acc 0.035400 -0.000244 1.166016 2148.636
1777025585.3920 Rx ;53vel 2148.6370 0.000 0.000 0.0000 0.000 4
1777025585.3931 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
1777025585.3932 Rx ;63livn 77 79 74 77 77 76 81 23 5
1777025585.3944 Rx ;59pose 2148.6389 0.000 0.000 0.0000 3.1294
1777025585.3998 Rx ;47pose 2148.6440 0.000 0.000 0.0000 3.1294
1777025585.3999 Rx ;52vel 2148.6450 0.000 0.000 0.0000 0.000 4
1777025585.4010 Rx ;94gyro 0.274658 -2.288818 0.701904 2148.646
1777025585.4022 Rx ;08acc 0.031250 -0.002686 1.176270 2148.648
1777025585.4023 Rx ;10livn 94 102 89 92 96 84 78 17 5
1777025585.4045 Rx ;91mca 0.000 0.000 17
1777025585.4045 Rx ;60pose 2148.6489 0.000 0.000 0.0000 3.1294
1777025585.4067 Rx ;75ird 0.339 0.974 6674 3290 1
1777025585.4079 Rx ;52vel 2148.6531 0.000 0.000 0.0000 0.000 4
1777025585.4090 Rx ;49pose 2148.6541 0.000 0.000 0.0000 3.1294
1777025585.4129 Rx ;64gyro 0.244141 -2.258301 0.732422 2148.658
1777025585.4131 Rx ;62livn 96 94 84 85 86 81 83 26 5
1777025585.4142 Rx ;61pose 2148.6589 0.000 0.000 0.0000 3.1294
1777025585.4144 Rx ;13acc 0.031982 -0.002197 1.161377 2148.660
1777025585.4156 Rx ;58vel 2148.6609 0.000 0.000 0.0000 0.000 4
1777025585.4199 Rx ;50pose 2148.6641 0.000 0.000 0.0000 3.1294
1777025585.4200 Rx ;36mot 0 0 0.1 0.1 0
1777025585.4233 Rx ;89livn 100 104 90 97 96 90 93 7 5
1777025585.4234 Rx ;66vel 2148.6689 0.000 0.000 0.0000 0.000 4
1777025585.4245 Rx ;62pose 2148.6689 0.000 0.000 0.0000 3.1294
1777025585.4246 Rx ;13gyro -0.030518 -2.471924 0.732422 2148.670
1777025585.4270 Rx ;20acc 0.029297 -0.000488 1.172363 2148.672
1777025585.4272 Rx ;73ird 0.339 1.271 6671 2868 1
1777025585.4294 Rx ;51pose 2148.6741 0.000 0.000 0.0000 3.1294
1777025585.4316 Rx ;57vel 2148.6770 0.000 0.000 0.0000 0.000 4
1777025585.4328 Rx ;19livn 108 82 100 106 91 88 102 20 5
1777025585.4340 Rx ;55pose 2148.6790 0.000 0.000 0.0000 3.1294
1777025585.4362 Rx ;62gyro 0.213623 -2.380371 0.610352 2148.682
1777025585.4376 Rx ;91mca 0.001 0.000 16
1777025585.4387 Rx ;61acc 0.031250 0.000244 1.169189 2148.684
1777025585.4399 Rx ;52pose 2148.6841 0.000 0.000 0.0000 3.1294
1777025585.4400 Rx ;57vel 2148.6851 0.000 0.000 0.0000 0.000 4
1777025585.4423 Rx ;89svo 0 0 0  0 0 0  0 0 0  0 0 0  0 0 0
